"campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,CTR,Conversion_rate,ROAS,Cost_per_Conversion,Campaign_Profit"
"444700,Email Campaign,2024-10-19,New Users,App,3648,917,65,1167.11,9601.21,3.35,25.13706140350877,7.088331515812432,8.226482508075502,17.95553846153846,8434.099999999999"
"382659,Referral Program,2024-10-19,Premium,App,6139,355,77,4850.15,5703.32,3.53,5.782700765597003,21.69014084507042,1.1759058998175314,62.98896103896104,853.1700000000001"
"911817,New User Discount,2024-10-18,New Users,App,2358,459,76,3039.4,3814.89,1.78,19.46564885496183,16.55773420479303,1.2551457524511416,39.992105263157896,775.4899999999998"
"977198,Weekend Special,2024-10-18,Premium,Social Media,1311,828,21,3593.2,8054.46,1.84,63.1578947368421,2.536231884057971,2.2415841033062454,171.1047619047619,4461.26"
"338461,Festival Offer,2024-10-18,Inactive,App,8837,717,85,2017.25,6910.97,3.49,8.113613217155143,11.85495118549512,3.425936299417524,23.73235294117647,4893.72"
"490083,Flash Sale,2024-10-18,New Users,App,8394,490,95,1419.59,2756.89,3.38,5.837502978317846,19.387755102040817,1.942032558696525,14.943052631578947,1337.3"
"538898,Membership Drive,2024-10-18,New Users,App,1025,971,57,1872.13,3381.51,3.61,94.73170731707316,5.8702368692070035,1.806236746379792,32.844385964912284,1509.38"
"570365,Category Promotion,2024-10-18,Inactive,Social Media,5313,591,76,1187.93,7750.31,2.17,11.123658949745906,12.859560067681894,6.524214389736769,15.630657894736842,6562.38"
"71028,App Push Notification,2024-10-18,Inactive,App,9195,547,39,3435.03,9024.93,3.14,5.948885263730288,7.129798903107861,2.6273220321219903,88.07769230769232,5589.9"
"914119,Email Campaign,2024-10-18,New Users,Email,7683,319,37,4746.76,5034.95,3.8,4.152023948978264,11.598746081504702,1.0607129915984796,128.29081081081083,288.1899999999996"
"277306,Referral Program,2024-10-18,Premium,Social Media,2064,390,12,1312.97,4952.09,1.65,18.8953488372093,3.076923076923077,3.7716703351942544,109.41416666666667,3639.12"
"992859,New User Discount,2024-10-17,Inactive,Sms,6077,157,29,4324.59,3798.75,3.78,2.583511601118973,18.471337579617835,0.8784069703717577,149.1237931034483,-525.8400000000001"
"38680,Weekend Special,2024-10-17,Premium,App,6986,769,13,2756.39,3006.93,2.15,11.007729745204694,1.6905071521456438,1.0908942493623905,212.03,250.53999999999996"
"627466,Festival Offer,2024-10-17,Inactive,Sms,6475,330,17,3389.57,6934.82,1.94,5.096525096525097,5.151515151515151,2.0459291296536137,199.3864705882353,3545.2499999999995"
"721480,Flash Sale,2024-10-17,Premium,App,4621,846,89,2010.23,4857.76,2.62,18.30772560051937,10.520094562647754,2.4165195027434674,22.58685393258427,2847.53"
"463470,Membership Drive,2024-10-17,Premium,Email,4866,843,10,2036.43,9742.66,1.54,17.32429099876695,1.1862396204033214,4.784186051079585,203.643,7706.23"
"611505,Category Promotion,2024-10-17,Inactive,Social Media,7936,927,82,4318.97,7069.93,3.56,11.68094758064516,8.845738942826321,1.6369481612514094,52.67036585365854,2750.96"
"978930,App Push Notification,2024-10-17,New Users,Sms,1465,194,75,1536.67,6191.95,3.76,13.242320819112626,38.659793814432994,4.029459805944022,20.488933333333335,4655.28"
"408445,Email Campaign,2024-10-17,New Users,App,2312,487,68,2525.56,9208.83,2.82,21.06401384083045,13.963039014373715,3.646252712269754,37.14058823529412,6683.27"
"848590,Referral Program,2024-10-17,Inactive,Email,9067,787,93,1057.25,9577.92,3.12,8.67982794750193,11.81702668360864,9.059276424686686,11.368279569892474,8520.67"
"942963,New User Discount,2024-10-16,Inactive,Email,3217,359,12,1361.43,8734.81,1.51,11.159465340379235,3.3426183844011144,6.415908272918916,113.4525,7373.379999999999"
"94992,Weekend Special,2024-10-16,All,App,7529,547,79,4082.14,2765.4,3.46,7.2652410678709,14.442413162705666,0.6774387943578614,51.672658227848096,-1316.7399999999998"
"34191,Festival Offer,2024-10-16,Inactive,Social Media,3138,724,13,1622.33,7683.62,3.58,23.07202039515615,1.7955801104972375,4.736163419279678,124.79461538461538,6061.29"
"358462,Flash Sale,2024-10-16,Inactive,App,4765,411,60,2277.77,6766.63,3.26,8.625393494228751,14.5985401459854,2.9707257536976956,37.962833333333336,4488.860000000001"
"511991,Membership Drive,2024-10-16,All,Sms,9683,100,92,2353.78,4471.61,2.95,1.0327377878756583,92.0,1.8997569866342645,25.584565217391308,2117.8299999999995"
"234036,Category Promotion,2024-10-16,Inactive,Sms,2176,167,57,4239.19,8603.76,1.62,7.674632352941177,34.13173652694611,2.029576404926413,74.3717543859649,4364.570000000001"
"460964,App Push Notification,2024-10-16,All,Sms,5570,150,37,2175.55,2538.18,2.74,2.6929982046678633,24.666666666666668,1.1666842867320906,58.79864864864865,362.62999999999965"
"562835,Email Campaign,2024-10-16,All,Sms,3914,241,25,3267.78,3558.02,1.95,6.157383750638733,10.37344398340249,1.0888187087258014,130.71120000000002,290.2399999999998"
"569002,Referral Program,2024-10-16,Premium,Social Media,5481,759,55,4609.27,3819.5,3.26,13.84783798576902,7.246376811594203,0.8286561646421233,83.80490909090909,-789.7700000000004"
"686645,New User Discount,2024-10-15,All,Social Media,4109,649,86,2389.82,9766.72,3.23,15.794597225602336,13.251155624036981,4.0868015164322,27.788604651162792,7376.9"
"914931,Weekend Special,2024-10-15,New Users,Social Media,5724,877,67,3027.31,3345.95,2.02,15.321453529000697,7.639680729760548,1.1052551605220475,45.18373134328358,318.6399999999999"
"843274,Festival Offer,2024-10-15,Premium,Social Media,1034,968,58,4438.6,2588.21,3.86,93.61702127659575,5.991735537190083,0.5831140449691343,76.52758620689656,-1850.3900000000003"
"308911,Flash Sale,2024-10-15,New Users,Social Media,4919,661,63,4818.43,5003.95,2.67,13.437690587517789,9.531013615733738,1.0385021677185307,76.48301587301587,185.51999999999953"
"320610,Membership Drive,2024-10-15,All,Sms,5174,376,81,3036.37,4448.69,3.69,7.267104754541941,21.54255319148936,1.4651343545088378,37.48604938271605,1412.3199999999997"
"487151,Category Promotion,2024-10-15,All,Social Media,3416,685,98,4018.36,2170.94,2.3,20.052693208430913,14.306569343065693,0.5402552285011796,41.003673469387756,-1847.42"
"390634,App Push Notification,2024-10-15,Premium,Email,8930,361,94,1510.67,4795.86,3.29,4.042553191489362,26.038781163434905,3.1746576022559525,16.07095744680851,3285.1899999999996"
"411434,Email Campaign,2024-10-15,Inactive,Email,3597,149,48,4273.24,5148.84,2.75,4.142340839588546,32.21476510067114,1.2049030712059234,89.02583333333332,875.6000000000004"
"929630,Referral Program,2024-10-15,New Users,Email,3344,810,88,2786.73,7608.13,3.25,24.22248803827751,10.864197530864198,2.730128143020673,31.667386363636364,4821.4"
"786085,New User Discount,2024-10-14,New Users,Social Media,9878,792,84,1995.07,5772.9,2.48,8.017817371937639,10.606060606060606,2.893582681309428,23.750833333333333,3777.83"
"874058,Weekend Special,2024-10-14,Inactive,App,4890,929,100,3933.1,7013.19,3.75,18.99795501022495,10.76426264800861,1.783120185095726,39.330999999999996,3080.0899999999997"
"336128,Festival Offer,2024-10-14,Premium,Email,5261,475,32,1902.86,8899.39,1.82,9.028701767724767,6.7368421052631575,4.676849584309934,59.464375,6996.53"
"957007,Flash Sale,2024-10-14,Premium,Email,7155,454,51,1727.08,5407.31,2.75,6.345213137665969,11.233480176211454,3.1308972369548607,33.86431372549019,3680.2300000000005"
"148522,Membership Drive,2024-10-14,All,Social Media,7279,693,93,4386.41,9441.08,2.27,9.52053853551312,13.41991341991342,2.1523478197432526,47.16569892473118,5054.67"
"479381,Category Promotion,2024-10-14,Premium,Email,5884,689,14,2415.08,3067.78,2.57,11.709721278042148,2.0319303338171264,1.2702601984199282,172.50571428571428,652.7000000000003"
"197209,App Push Notification,2024-10-14,Premium,Sms,1558,415,49,2979.87,3609.89,2.93,26.63671373555841,11.80722891566265,1.211425330635229,60.81367346938775,630.02"
"391697,Email Campaign,2024-10-14,Inactive,Email,8221,910,13,1357.64,4046.13,2.87,11.0692129911203,1.4285714285714286,2.9802672284257974,104.43384615384616,2688.49"
"614584,Referral Program,2024-10-14,All,Sms,6749,792,24,4576.84,5500.51,3.45,11.735071862498147,3.0303030303030303,1.20181391527779,190.70166666666668,923.6700000000001"
"142389,New User Discount,2024-10-13,All,Sms,3365,963,12,3397.73,7077.5,2.86,28.618127786032687,1.2461059190031152,2.0830083614648602,283.14416666666665,3679.77"
"289397,Weekend Special,2024-10-13,All,App,8092,974,18,1253.01,4088.11,3.03,12.036579337617399,1.8480492813141685,3.26263158314778,69.61166666666666,2835.1000000000004"
"171934,Festival Offer,2024-10-13,Premium,Sms,8092,327,52,2546.42,3189.71,2.96,4.041028175976273,15.902140672782874,1.2526252542785556,48.96961538461539,643.29"
"690497,Flash Sale,2024-10-13,All,Email,9841,105,95,4278.17,7796.05,3.51,1.0669647393557566,90.47619047619048,1.822286164411419,45.033368421052636,3517.88"
"432807,Membership Drive,2024-10-13,New Users,App,7336,160,53,2485.13,3512.87,1.97,2.1810250817884405,33.125,1.4135558300772997,46.88924528301887,1027.7399999999998"
"167425,Category Promotion,2024-10-13,New Users,App,7572,763,87,2233.11,6294.83,2.14,10.076597992604333,11.402359108781127,2.8188624832632514,25.66793103448276,4061.72"
"808905,App Push Notification,2024-10-13,New Users,App,6174,472,59,2242.83,6950.51,3.39,7.644962747003563,12.5,3.0989910068975357,38.01406779661017,4707.68"
"71699,Email Campaign,2024-10-13,Premium,Sms,3743,573,68,3512.16,7812.0,3.02,15.308576008549293,11.8673647469459,2.2242722427224275,51.64941176470588,4299.84"
"652119,Referral Program,2024-10-13,New Users,App,8629,951,23,4036.51,9053.65,2.71,11.020975779348706,2.4185068349106205,2.2429400645607216,175.5004347826087,5017.139999999999"
"618967,New User Discount,2024-10-12,New Users,App,1582,975,96,1487.46,7566.78,3.96,61.63084702907712,9.846153846153847,5.087047718930257,15.494375,6079.32"
"284634,Weekend Special,2024-10-12,New Users,App,3803,465,55,1690.55,5220.23,2.0,12.22718906126742,11.827956989247312,3.087888556978498,30.737272727272728,3529.6799999999994"
"139196,Festival Offer,2024-10-12,All,Email,8047,726,47,2066.11,7037.37,3.56,9.021995774822916,6.473829201101928,3.406096480826287,43.95978723404256,4971.26"
"487782,Flash Sale,2024-10-12,New Users,Email,1732,919,93,3754.68,4181.59,2.94,53.06004618937644,10.119695321001087,1.113700768108068,40.372903225806446,426.9100000000003"
"33956,Membership Drive,2024-10-12,Inactive,Social Media,9818,161,75,3600.34,7589.85,2.57,1.639845182318191,46.58385093167702,2.1080925690351466,48.004533333333335,3989.51"
"907406,Category Promotion,2024-10-12,All,Social Media,6043,814,75,4668.71,4446.99,1.97,13.470130729769982,9.213759213759214,0.9525093655420875,62.24946666666667,-221.72000000000025"
"313154,App Push Notification,2024-10-12,New Users,Social Media,6666,106,85,4173.34,3090.57,1.84,1.5901590159015901,80.18867924528303,0.7405507339445144,49.09811764705883,-1082.77"
"719685,Email Campaign,2024-10-12,All,Sms,1248,502,17,2981.17,5981.93,3.99,40.22435897435898,3.386454183266932,2.0065712455176996,175.3629411764706,3000.76"
"584304,Referral Program,2024-10-12,New Users,Email,7619,727,53,3264.04,7285.68,3.51,9.541934637091481,7.290233837689134,2.2321049987132513,61.58566037735849,4021.6400000000003"
"14008,New User Discount,2024-10-11,Premium,Social Media,7827,694,82,4438.83,7975.61,3.6,8.866743324389931,11.815561959654179,1.7967820349055945,54.13207317073171,3536.7799999999997"
"348891,Weekend Special,2024-10-11,New Users,Social Media,9723,160,100,3776.75,5915.34,2.59,1.6455826391031576,62.5,1.566251406632687,37.7675,2138.59"
"153487,Festival Offer,2024-10-11,All,Social Media,2923,886,19,4736.19,7987.64,2.61,30.31132398221006,2.144469525959368,1.686511732003995,249.2731578947368,3251.4500000000007"
"40613,Flash Sale,2024-10-11,All,App,2551,550,64,4034.21,6741.3,2.4,21.56017248137985,11.636363636363637,1.671033486110044,63.03453125,2707.09"
"98141,Membership Drive,2024-10-11,Inactive,Email,3858,293,65,2823.22,3763.71,2.45,7.5946086054950745,22.18430034129693,1.3331267134690177,43.43415384615384,940.4900000000002"
"640280,Category Promotion,2024-10-11,New Users,Social Media,4483,987,78,4604.45,8741.95,2.39,22.016506803479814,7.90273556231003,1.8985872362605742,59.031410256410254,4137.500000000001"
"672292,App Push Notification,2024-10-11,Premium,Sms,4928,397,18,4151.88,6046.24,1.59,8.056006493506493,4.534005037783375,1.4562655953447594,230.66,1894.3599999999997"
"570197,Email Campaign,2024-10-11,Premium,App,1141,741,30,4295.89,6285.19,2.35,64.943032427695,4.048582995951417,1.463070516237613,143.19633333333334,1989.2999999999993"
"646308,Referral Program,2024-10-11,Inactive,Sms,6498,716,87,4191.4,3265.99,2.08,11.018775007694675,12.150837988826815,0.7792121964021568,48.177011494252866,-925.4099999999999"
"504773,New User Discount,2024-10-10,Premium,Social Media,1828,360,66,1481.29,9900.22,2.46,19.693654266958426,18.333333333333332,6.683512343970458,22.443787878787877,8418.93"
"581434,Weekend Special,2024-10-10,All,Social Media,4318,859,77,2539.79,3356.92,3.04,19.893469198703105,8.963911525029102,1.321731324243343,32.98428571428571,817.1300000000001"
"208884,Festival Offer,2024-10-10,Premium,Sms,8503,257,85,2417.7,7564.77,3.65,3.0224626602375633,33.07392996108949,3.128911775654548,28.443529411764704,5147.070000000001"
"44861,Flash Sale,2024-10-10,All,Sms,1281,519,64,3766.62,6098.23,3.95,40.5152224824356,12.33140655105973,1.6190191736888775,58.8534375,2331.6099999999997"
"267822,Membership Drive,2024-10-10,New Users,Social Media,2427,594,67,4812.47,9136.15,3.65,24.474660074165637,11.27946127946128,1.8984326136059029,71.8279104477612,4323.679999999999"
"880055,Category Promotion,2024-10-10,Premium,App,3864,422,77,4521.91,9190.04,2.27,10.921325051759833,18.246445497630333,2.0323358934609494,58.72610389610389,4668.130000000001"
"117014,App Push Notification,2024-10-10,Inactive,Sms,7568,537,80,4097.25,6494.2,2.81,7.0956659619450315,14.8975791433892,1.585014338885838,51.215625,2396.95"
"560243,Email Campaign,2024-10-10,All,Social Media,3191,920,54,4674.18,7121.35,2.37,28.831087433406456,5.869565217391305,1.523550654874224,86.55888888888889,2447.17"
"270705,Referral Program,2024-10-10,Premium,Social Media,3092,718,72,3281.4,7717.16,1.85,23.221216041397156,10.027855153203342,2.35178887060401,45.575,4435.76"
"991219,New User Discount,2024-10-09,Inactive,App,4131,725,70,1980.81,5404.34,2.18,17.550229968530623,9.655172413793103,2.7283485038948716,28.297285714285714,3423.53"
"360358,Weekend Special,2024-10-09,Inactive,Social Media,4112,540,56,1487.4,6296.6,2.01,13.13229571984436,10.37037037037037,4.233292994487024,26.560714285714287,4809.200000000001"
"921285,Festival Offer,2024-10-09,Premium,Sms,3891,190,12,1427.62,2167.81,2.22,4.883063479825238,6.315789473684211,1.5184783065521639,118.96833333333332,740.19"
"247209,Flash Sale,2024-10-09,Premium,App,3815,351,46,2246.88,5378.34,3.83,9.200524246395805,13.105413105413104,2.393692587054048,48.84521739130435,3131.46"
"700286,Membership Drive,2024-10-09,Inactive,Social Media,8314,462,31,4745.57,8331.49,2.53,5.556891989415444,6.70995670995671,1.7556352556173442,153.08290322580643,3585.92"
"681783,Category Promotion,2024-10-09,All,App,6641,997,13,4227.26,4278.97,3.82,15.012799277217287,1.3039117352056169,1.0122325099473417,325.17384615384617,51.710000000000036"
"99247,App Push Notification,2024-10-09,New Users,App,4091,270,72,1486.72,7910.02,2.01,6.5998533365925205,26.666666666666668,5.320450387430047,20.64888888888889,6423.3"
"506051,Email Campaign,2024-10-09,All,App,5857,564,84,3662.32,5293.72,2.91,9.629503158613625,14.893617021276595,1.4454553397846175,43.599047619047624,1631.4"
"984675,Referral Program,2024-10-09,Premium,Email,6260,630,28,2575.54,9232.77,2.43,10.063897763578275,4.444444444444445,3.584789985789388,91.98357142857142,6657.2300000000005"
"920182,New User Discount,2024-10-08,Premium,App,8521,263,97,4575.74,8327.76,1.53,3.0864921957516724,36.88212927756654,1.819981030390713,47.172577319587624,3752.0200000000004"
"410349,Weekend Special,2024-10-08,New Users,Sms,4497,774,78,3269.78,7706.28,3.38,17.211474316210808,10.077519379844961,2.3568191132125094,41.920256410256414,4436.5"
"480767,Festival Offer,2024-10-08,Premium,Sms,8249,570,76,2213.81,5793.07,2.44,6.909928476178931,13.333333333333334,2.616787348507776,29.12907894736842,3579.2599999999998"
"704550,Flash Sale,2024-10-08,Inactive,Sms,7088,438,58,2353.7,2416.62,3.01,6.179458239277652,13.24200913242009,1.0267323788078344,40.58103448275862,62.92000000000007"
"678289,Membership Drive,2024-10-08,Premium,App,4046,211,27,1630.04,9065.16,1.93,5.215027187345527,12.796208530805686,5.561311378861869,60.37185185185185,7435.12"
"227876,Category Promotion,2024-10-08,Premium,Social Media,9786,216,86,2972.28,2731.11,2.4,2.2072348252605765,39.81481481481482,0.9188602688844927,34.56139534883721,-241.17000000000007"
"981243,App Push Notification,2024-10-08,Premium,Email,2812,433,31,4413.07,8772.01,2.52,15.398293029871976,7.159353348729793,1.9877341623858222,142.35709677419354,4358.9400000000005"
"703756,Email Campaign,2024-10-08,Inactive,Sms,5291,476,10,4082.16,4658.52,3.54,8.996408996408995,2.100840336134454,1.1411899582573932,408.216,576.3600000000006"
"196871,Referral Program,2024-10-08,New Users,Email,5613,857,56,1034.9,8995.1,3.66,15.268127561019062,6.534422403733956,8.69175765774471,18.480357142857144,7960.200000000001"
"645197,New User Discount,2024-10-07,All,Email,8029,981,47,4087.75,4305.53,3.19,12.218208992402541,4.791029561671763,1.0532762522169896,86.97340425531915,217.77999999999975"
"757353,Weekend Special,2024-10-07,All,Social Media,7518,977,99,2771.88,4162.21,2.35,12.995477520617186,10.133060388945752,1.5015837626448474,27.99878787878788,1390.33"
"61497,Festival Offer,2024-10-07,All,Sms,4984,871,38,2497.43,8615.47,3.1,17.475922953451043,4.3628013777267505,3.449734326888041,65.72184210526315,6118.039999999999"
